year	exporter	gdp	gdp_pc	population	minyear_trade	idc	minyear_gdp	maxyear_gdp	nonmiss	NGDP_RPCH	nr_exports	nr_imports	nr_net_exports	total_exports	total_imports	magic	pc_constant	pc_current	notpc_constant
2004	"PRT"	2.003e+11	19110.32	10483861	1976	186	1960	2022	63	1.789	7.15e+08	5.30e+09	2.73e+08	36606014059	58524396059	1.20e-07	1.20e-07	9.54e-08	1.262983
2005	"PRT"	2.019e+11	19224.035	10503330	1976	186	1960	2022	63	.78200001	8.71e+08	6.92e+09	2.91e+08	38003508118	62505399091	1.11e-07	1.11e-07	9.52e-08	1.163804
2006	"PRT"	2.052e+11	19501.232	10522288	1976	186	1960	2022	63	1.625	1.31e+09	8.77e+09	6.46e+08	44131430229	68909334635	1.09e-07	1.09e-07	9.50e-08	1.145531
2007	"PRT"	2.103e+11	19950.844	10542964	1976	186	1960	2022	63	2.507	1.51e+09	9.32e+09	6.72e+08	49734753870	78311252178	1.01e-07	1.01e-07	9.48e-08	1.06215
2008	"PRT"	2.110e+11	19985.699	10558177	1976	186	1960	2022	63	.31900001	1.84e+09	1.17e+10	6.63e+08	55617185724	88243526719	1.05e-07	1.05e-07	9.47e-08	1.110006
2009	"PRT"	2.044e+11	19343.279	10568247	1976	186	1960	2022	63	-3.122	1.08e+09	6.48e+09	5.45e+08	42447770427	68470679679	1.01e-07	1.01e-07	9.46e-08	1.065132
2010	"PRT"	2.080e+11	19670.361	10573100	1976	186	1960	2022	63	1.738	1.53e+09	8.24e+09	7.94e+08	48017804775	74329153983	9.46e-08	9.46e-08	9.46e-08	1
2011	"PRT"	2.044e+11	19365.182	10557560	1976	186	1960	2022	63	-1.696	2.36e+09	1.18e+10	1.45e+09	58893375528	78910432721	8.99e-08	8.99e-08	9.47e-08	.9494494
2012	"PRT"	1.962e+11	18654.957	10514844	1976	186	1960	2022	63	-4.0570002	2.27e+09	1.08e+10	1.51e+09	56058103037	67328970461	8.95e-08	8.95e-08	9.51e-08	.9414392
2013	"PRT"	1.943e+11	18584.555	10457295	1976	186	1960	2022	63	-.92299998	2.01e+09	1.16e+10	1.12e+09	60910422896	73391955423	8.98e-08	8.98e-08	9.56e-08	.9391089
2014	"PRT"	1.959e+11	18833.053	10401062	1976	186	1960	2022	63	.792	1.69e+09	1.03e+10	1.05e+09	61987966387	75811275083	9.26e-08	9.26e-08	9.61e-08	.9629441
2015	"PRT"	1.994e+11	19250.107	10358076	1976	186	1960	2022	63	1.7920001	1.26e+09	6.55e+09	8.24e+08	53204562297	63514231087	9.98e-08	9.98e-08	9.65e-08	1.033787
2016	"PRT"	2.034e+11	19700.91	10325452	1976	186	1960	2022	63	2.0190001	1.13e+09	5.08e+09	7.30e+08	53071666560	64400395729	9.76e-08	9.76e-08	9.68e-08	1.00797
2017	"PRT"	2.106e+11	20441.486	10300300	1976	186	1960	2022	63	3.506	1.19e+09	7.91e+09	8.50e+08	59370720381	74097467299	9.38e-08	9.38e-08	9.71e-08	.966378
2018	"PRT"	2.166e+11	21057.617	10283822	1976	186	1960	2022	63	2.849	1.47e+09	9.40e+09	1.00e+09	68613381594	84653177804	9.18e-08	9.18e-08	9.72e-08	.9437811
2019	"PRT"	2.224e+11	21617.412	10286263	1976	186	1960	2022	63	2.4890001	1.30e+09	7.44e+09	8.20e+08	64272391139	84129567418	9.27e-08	9.27e-08	9.72e-08	.9532663
2020	"PRT"	2.039e+11	19802.229	10297081	1976	186	1960	2022	63	-7.5869999	1.10e+09	5.59e+09	7.09e+08	58761427213	73525565911	9.19e-08	9.19e-08	9.71e-08	.9461347
2021	"PRT"	2.151e+11	20835.109	10325147	1976	186	1960	2022	63	3.9000001						7.61e-08	7.61e-08	9.69e-08	.7860345
2022	"PRT"	2.295e+11	22112.744	10379007	1976	186	1960	2022	63	4.8000002						7.09e-08	7.09e-08	9.63e-08	.7355649
1962	"PRY"	3.137e+09	1576.8093	1989376	1976	187	1960	2022	63		63061.93	655413.4	63061.93	43457682	39476874	3.02e-06	3.02e-06	5.03e-07	6.003165
1963	"PRY"	3.285e+09	1610.5905	2039390	1976	187	1960	2022	63		0	575957.7	0	49704433	39698439	2.94e-06	2.94e-06	4.90e-07	6.003165
1964	"PRY"	3.423e+09	1637.1344	2090840	1976	187	1960	2022	63		12746.79	504090.8	9153.583	61729597	49596858	2.86e-06	2.86e-06	4.78e-07	5.984227
1965	"PRY"	3.634e+09	1695.6863	2143153	1976	187	1960	2022	63		4300	652742.6	4300	71350685	59489560	2.70e-06	2.70e-06	4.67e-07	5.783536
1966	"PRY"	3.706e+09	1687.8708	2195955	1976	187	1960	2022	63		1019.265	1560142	1019.265	61487299	66076447	2.59e-06	2.59e-06	4.55e-07	5.696697
1967	"PRY"	4.046e+09	1798.9587	2248882	1976	187	1960	2022	63		240477.9	3343412	145160.3	53670407	78259295	2.50e-06	2.50e-06	4.45e-07	5.62908
1968	"PRY"	4.229e+09	1837.0994	2301887	1976	187	1960	2022	63		107214.1	2523511	107214.1	52388134	83284174	2.38e-06	2.38e-06	4.34e-07	5.482659
1969	"PRY"	4.428e+09	1879.9865	2355122	1976	187	1960	2022	63		521.5677	3177063	521.5677	61843957	84433525	2.22e-06	2.22e-06	4.25e-07	5.225895
1970	"PRY"	4.673e+09	1940.1802	2408787	1976	187	1960	2022	63		440263.9	2813808	251837.4	74493084	78650882	2.12e-06	2.12e-06	4.15e-07	5.113207
1971	"PRY"	4.932e+09	2001.9283	2463777	1976	187	1960	2022	63		209805.9	3390495	36270.68	78018004	92622742	1.99e-06	1.99e-06	4.06e-07	4.914508
1972	"PRY"	5.259e+09	2085.8079	2521508	1976	187	1960	2022	63		233477.5	4879156	85691.64	117364491	98261282	1.83e-06	1.83e-06	3.97e-07	4.615572
1973	"PRY"	5.643e+09	2184.7131	2583160	1976	187	1960	2022	63		16865.87	4052883	1409.682	178709417	158678393	1.55e-06	1.55e-06	3.87e-07	4.00211
1974	"PRY"	6.116e+09	2309.7744	2648082	1976	187	1960	2022	63		137088.9	1.62e+07	1929.918	209792251	266681831	1.25e-06	1.25e-06	3.78e-07	3.310646
1975	"PRY"	6.536e+09	2407.5171	2714664	1976	187	1960	2022	63		20469.51	1.55e+07	0	227542733	285444536	1.17e-06	1.17e-06	3.68e-07	3.177554
1976	"PRY"	7.027e+09	2525.4817	2782624	1976	187	1960	2022	63		0	2.85e+07	0	23666412	178467607	1.09e-06	1.09e-06	3.59e-07	3.0352
1977	"PRY"	7.835e+09	2746.854	2852430	1976	187	1960	2022	63		0	3.06e+07	0	71093822	272551660	1.00e-06	1.00e-06	3.51e-07	2.865559
1978	"PRY"	8.778e+09	3001.5642	2924370	1976	187	1960	2022	63		51628.79	4.56e+07	17283.8	286929394	616275548	8.92e-07	8.92e-07	3.42e-07	2.609354
1979	"PRY"	9.819e+09	3273.6072	2999415	1976	187	1960	2022	63		2769326	6.81e+07	2676204	498803133	898807445	7.58e-07	7.58e-07	3.33e-07	2.27458
1980	"PRY"	1.097e+10	3562.5933	3078912	1976	187	1960	2022	63	11.712	1.66e+07	6.92e+07	1.64e+07	466917362	1003511769	6.57e-07	6.57e-07	3.25e-07	2.022388
1981	"PRY"	1.197e+10	3785.5449	3163299	1976	187	1960	2022	63	9.1700001	3084469	1.55e+07	3074754	529134623	959997251	6.07e-07	6.07e-07	3.16e-07	1.92004
1982	"PRY"	1.181e+10	3631.1863	3251678	1976	187	1960	2022	63	-1.398	502060.2	1.46e+07	498855.3	497089031	720736369	5.80e-07	5.80e-07	3.08e-07	1.887562
1983	"PRY"	1.145e+10	3424.2441	3343276	1976	187	1960	2022	63	-3.043	109478.3	8.16e+07	105276.6	438546231	602748283	5.55e-07	5.55e-07	2.99e-07	1.85435
1984	"PRY"	1.177e+10	3423.7966	3437892	1976	187	1960	2022	63	2.8169999	634523.9	6.91e+07	185877.6	471368414	729105638	5.33e-07	5.33e-07	2.91e-07	1.83285
1985	"PRY"	1.230e+10	3479.8618	3535498	1976	187	1960	2022	63	3.872	18636.25	4.33e+07	18636.25	416628673	679994998	5.18e-07	5.18e-07	2.83e-07	1.831081
1986	"PRY"	1.291e+10	3551.6433	3636027	1976	187	1960	2022	63	.26300001	0	5.91e+07	0	444277352	938118546	5.23e-07	5.23e-07	2.75e-07	1.902708
1987	"PRY"	1.389e+10	3715.6604	3739050	1976	187	1960	2022	63	4.072	32895.56	5.06e+07	31643.43	534872348	953639919	4.87e-07	4.87e-07	2.67e-07	1.820537
1988	"PRY"	1.471e+10	3827.5735	3844437	1976	187	1960	2022	63	5.881	1654.801	5.75e+07	1654.801	795391055	980564295	4.53e-07	4.53e-07	2.60e-07	1.740367
1989	"PRY"	1.574e+10	3982.3396	3951288	1976	187	1960	2022	63	5.8169999	12363.16	5.76e+07	0	1137674392	1088588079	4.25e-07	4.25e-07	2.53e-07	1.678761
1990	"PRY"	1.638e+10	4036.3137	4059195	1976	187	1960	2022	63	4.1199999	4021020	6.87e+07	2632362	1153819336	1626397848	3.94e-07	3.94e-07	2.46e-07	1.598147
1991	"PRY"	1.696e+10	4068.2837	4167996	1976	187	1960	2022	63	3.49	248435.8	6.19e+07	166953.1	825871380	1837652857	3.93e-07	3.93e-07	2.40e-07	1.636756
1992	"PRY"	1.724e+10	4031.8076	4277051	1976	187	1960	2022	63	1.696	818979.9	5.42e+07	450381.8	734912775	1875885248	3.77e-07	3.77e-07	2.34e-07	1.613095
1993	"PRY"	1.810e+10	4125.5474	4386202	1976	187	1960	2022	63	4.9359999	212616.5	5.48e+07	74982.23	829525110	2679460539	3.65e-07	3.65e-07	2.28e-07	1.599494
1994	"PRY"	1.906e+10	4239.4907	4495301	1976	187	1960	2022	63	5.3179998	240416.1	5.87e+07	141062.8	869590443	3526399249	3.46e-07	3.46e-07	2.22e-07	1.556194
1995	"PRY"	2.036e+10	4421.9009	4603917	1976	187	1960	2022	63	6.823	1231487	5.11e+07	578097.3	1238962145	4497065825	3.28e-07	3.28e-07	2.17e-07	1.509149
1996	"PRY"	2.068e+10	4388.7886	4711655	1976	187	1960	2022	63	1.574	1946070	5.62e+07	1114306	1255921291	4098714937	3.12e-07	3.12e-07	2.12e-07	1.469404
1997	"PRY"	2.156e+10	4473.7339	4818289	1976	187	1960	2022	63	4.243	2480082	6.72e+07	2330979	1458128766	4108165326	3.10e-07	3.10e-07	2.08e-07	1.496057
1998	"PRY"	2.157e+10	4381.1582	4923449	1976	187	1960	2022	63	.068	507093.1	7.20e+07	417888.8	1259872236	3748171383	3.14e-07	3.14e-07	2.03e-07	1.544788
1999	"PRY"	2.128e+10	4233.1099	5026031	1976	187	1960	2022	63	-1.3660001	121432	3.60e+07	29022.86	937582023	2536922820	2.95e-07	2.95e-07	1.99e-07	1.484351
2000	"PRY"	2.078e+10	4056.2305	5123819	1976	187	1960	2022	63	-2.3139999	469365.8	5.51e+07	424728.4	1213241772	2652100673	2.72e-07	2.72e-07	1.95e-07	1.392805
2001	"PRY"	2.061e+10	3954.6931	5211541	1976	187	1960	2022	63	-.83399999	293910	4.08e+07	105935.5	1402788796	2325497845	2.84e-07	2.84e-07	1.92e-07	1.480874
2002	"PRY"	2.061e+10	3897.7749	5286512	1976	187	1960	2022	63	-.021	3673717	4.37e+07	1850054	1409878195	1892129064	2.70e-07	2.70e-07	1.89e-07	1.427389
2003	"PRY"	2.150e+10	4015.4924	5353254	1976	187	1960	2022	63	4.3210001	1559890	5.19e+07	1207079	1681332252	2321749271	2.54e-07	2.54e-07	1.87e-07	1.359857
2004	"PRY"	2.237e+10	4129.7622	5416324	1976	187	1960	2022	63	4.0570002	345499	5.23e+07	148937.7	2157393590	2912614368	2.33e-07	2.33e-07	1.85e-07	1.262983
2005	"PRY"	2.285e+10	4171.2363	5476878	1976	187	1960	2022	63	2.1329999	201637.4	6.16e+07	0	1910136534	3449431561	2.12e-07	2.12e-07	1.83e-07	1.163804
2006	"PRY"	2.394e+10	4326.0996	5534675	1976	187	1960	2022	63	4.8070002	1231483	6.30e+07	199419.1	2259910003	4137163470	2.07e-07	2.07e-07	1.81e-07	1.145531
2007	"PRY"	2.524e+10	4515.3901	5590145	1976	187	1960	2022	63	5.4219999	2207156	6.66e+07	803621.5	3260260515	5496619477	1.90e-07	1.90e-07	1.79e-07	1.06215
2008	"PRY"	2.688e+10	4761.8696	5645148	1976	187	1960	2022	63	6.3590002	4588953	9.13e+07	4136675	4984198312	7972611842	1.97e-07	1.97e-07	1.77e-07	1.110006
2009	"PRY"	2.681e+10	4701.6069	5702574	1976	187	1960	2022	63	-.25799999	931138.8	6.76e+07	815141	3618197890	5903174041	1.87e-07	1.87e-07	1.75e-07	1.065132
2010	"PRY"	2.979e+10	5163.4653	5768613	1976	187	1960	2022	63	11.144	3778966	9.44e+07	1424570	5016017571	8735096035	1.73e-07	1.73e-07	1.73e-07	1
2011	"PRY"	3.106e+10	5315.3828	5843939	1976	187	1960	2022	63	4.2490001	2.09e+07	1.57e+08	4964273	5826819667	10467770970	1.62e-07	1.62e-07	1.71e-07	.9494494
2012	"PRY"	3.084e+10	5207.0166	5923322	1976	187	1960	2022	63	-.53899997	1.07e+08	2.17e+08	7.23e+07	5550529844	9602700485	1.59e-07	1.59e-07	1.69e-07	.9414392
2013	"PRY"	3.340e+10	5561.5371	6005652	1976	187	1960	2022	63	8.4169998	5.55e+07	1.07e+08	4.90e+07	7418293268	10223621416	1.56e-07	1.56e-07	1.67e-07	.9391089
2014	"PRY"	3.517e+10	5774.5713	6090721	1976	187	1960	2022	63	4.8610001	1.90e+07	1.01e+08	1.81e+07	7710900504	10618969270	1.58e-07	1.58e-07	1.64e-07	.9629441
2015	"PRY"	3.621e+10	5861.3896	6177950	1976	187	1960	2022	63	3.0799999	4.58e+07	9.74e+07	4.53e+07	7585026239	8717882396	1.67e-07	1.67e-07	1.62e-07	1.033787
2016	"PRY"	3.776e+10	6025.0845	6266615	1976	187	1960	2022	63	4.3130002	7.32e+07	9.43e+07	7.29e+07	8025609149	8562250867	1.61e-07	1.61e-07	1.60e-07	1.00797
2017	"PRY"	3.957e+10	6226.6724	6355404	1976	187	1960	2022	63	4.954	3.50e+07	1.23e+08	3.49e+07	8353397762	10652330736	1.52e-07	1.52e-07	1.57e-07	.966378
2018	"PRY"	4.084e+10	6338.5005	6443328	1976	187	1960	2022	63	3.3559999	3.04e+07	1.20e+08	3.01e+07	8807523933	11060535994	1.46e-07	1.46e-07	1.55e-07	.9437811
2019	"PRY"	4.068e+10	6229.2119	6530026	1976	187	1960	2022	63	-.03	2.73e+07	1.17e+08	2.72e+07	7670871723	9809542653	1.46e-07	1.46e-07	1.53e-07	.9532663
2020	"PRY"	4.034e+10	6095.3789	6618695	1976	187	1960	2022	63	-.89999998	1.15e+07	1.21e+08	1.09e+07	8411361495	7831405086	1.43e-07	1.43e-07	1.51e-07	.9461347
2021	"PRY"	4.196e+10	6259.7256	6703799	1976	187	1960	2022	63	4						1.17e-07	1.17e-07	1.49e-07	.7860345
2022	"PRY"	4.200e+10	6193.3618	6780744	1976	187	1960	2022	63	4						1.08e-07	1.08e-07	1.47e-07	.7355649
1962	"PSE"				2000	188	1994	2022	29										6.003165
1963	"PSE"				2000	188	1994	2022	29										6.003165
1964	"PSE"				2000	188	1994	2022	29										5.984227
1965	"PSE"				2000	188	1994	2022	29										5.783536
1966	"PSE"				2000	188	1994	2022	29										5.696697
1967	"PSE"				2000	188	1994	2022	29										5.62908
1968	"PSE"				2000	188	1994	2022	29										5.482659
1969	"PSE"				2000	188	1994	2022	29										5.225895
1970	"PSE"				2000	188	1994	2022	29										5.113207
1971	"PSE"				2000	188	1994	2022	29										4.914508
1972	"PSE"				2000	188	1994	2022	29										4.615572
1973	"PSE"				2000	188	1994	2022	29										4.00211
1974	"PSE"				2000	188	1994	2022	29										3.310646
1975	"PSE"				2000	188	1994	2022	29										3.177554
1976	"PSE"				2000	188	1994	2022	29										3.0352
1977	"PSE"				2000	188	1994	2022	29										2.865559
1978	"PSE"				2000	188	1994	2022	29										2.609354
1979	"PSE"				2000	188	1994	2022	29										2.27458
1980	"PSE"				2000	188	1994	2022	29										2.022388
1981	"PSE"				2000	188	1994	2022	29										1.92004
1982	"PSE"				2000	188	1994	2022	29										1.887562
1983	"PSE"				2000	188	1994	2022	29										1.85435
1984	"PSE"				2000	188	1994	2022	29										1.83285
1985	"PSE"				2000	188	1994	2022	29										1.831081
1986	"PSE"				2000	188	1994	2022	29										1.902708
1987	"PSE"				2000	188	1994	2022	29										1.820537
1988	"PSE"				2000	188	1994	2022	29										1.740367
1989	"PSE"				2000	188	1994	2022	29										1.678761
1990	"PSE"			1978248	2000	188	1994	2022	29							8.08e-07	8.08e-07	5.05e-07	1.598147
1991	"PSE"			2068845	2000	188	1994	2022	29							7.91e-07	7.91e-07	4.83e-07	1.636756
1992	"PSE"			2163591	2000	188	1994	2022	29							7.46e-07	7.46e-07	4.62e-07	1.613095
1993	"PSE"			2262676	2000	188	1994	2022	29							7.07e-07	7.07e-07	4.42e-07	1.599494
1994	"PSE"	5.058e+09	2137.3787	2366298	2000	188	1994	2022	29							6.58e-07	6.58e-07	4.23e-07	1.556194
1995	"PSE"	5.418e+09	2189.2676	2474666	2000	188	1994	2022	29							6.10e-07	6.10e-07	4.04e-07	1.509149
1996	"PSE"	5.484e+09	2118.8354	2587997	2000	188	1994	2022	29							5.68e-07	5.68e-07	3.86e-07	1.469404
1997	"PSE"	6.288e+09	2323.2148	2706518	2000	188	1994	2022	29							5.53e-07	5.53e-07	3.69e-07	1.496057
1998	"PSE"	7.189e+09	2589.2151	2776568	2000	188	1994	2022	29							5.56e-07	5.56e-07	3.60e-07	1.544788
1999	"PSE"	7.784e+09	2732.8811	2848431	2000	188	1994	2022	29							5.21e-07	5.21e-07	3.51e-07	1.484351
2000	"PSE"	7.118e+09	2436.0029	2922153	2000	188	1994	2022	29		1617420	8241034	1442344	45353783	147003893	4.77e-07	4.77e-07	3.42e-07	1.392805
2001	"PSE"	6.456e+09	2153.46	2997784	2000	188	1994	2022	29		8028.083	1049985	6028.083	49038599	89830775	4.94e-07	4.94e-07	3.34e-07	1.480874
2002	"PSE"	5.649e+09	1836.9656	3075373	2000	188	1994	2022	29		111569.8	143147	111569.8	62887322	86034329	4.64e-07	4.64e-07	3.25e-07	1.427389
2003	"PSE"	6.441e+09	2041.5923	3154969	2000	188	1994	2022	29		3059909	320000	3055373	72838167	97123997	4.31e-07	4.31e-07	3.17e-07	1.359857
2004	"PSE"	7.853e+09	2426.4158	3236626	2000	188	1994	2022	29		2349.249	562977.4	0	24765909	135207374	3.90e-07	3.90e-07	3.09e-07	1.262983
2005	"PSE"	8.740e+09	2632.2463	3320396	2000	188	1994	2022	29		43916.55	365114.8	39126.75	42635903	192801132	3.51e-07	3.51e-07	3.01e-07	1.163804
2006	"PSE"	8.653e+09	2540.2676	3406334	2000	188	1994	2022	29		30454.09	3676242	0	49112828	240654027	3.36e-07	3.36e-07	2.94e-07	1.145531
2007	"PSE"	8.981e+09	2569.9844	3494496	2000	188	1994	2022	29		1592128	1.02e+08	399374.4	515619172	2330543441	3.04e-07	3.04e-07	2.86e-07	1.06215
2008	"PSE"	9.648e+09	2685.9861	3591977	2000	188	1994	2022	29		1080191	1.20e+08	25184.71	568498019	2781601089	3.09e-07	3.09e-07	2.78e-07	1.110006
2009	"PSE"	1.048e+10	2840.0159	3689099	2000	188	1994	2022	29		1360761	7.91e+07	191254.5	524882086	2656455977	2.89e-07	2.89e-07	2.71e-07	1.065132
2010	"PSE"	1.108e+10	2927.0811	3786161	2000	188	1994	2022	29		2324501	2.09e+08	1313468	599280319	2895691728	2.64e-07	2.64e-07	2.64e-07	1
2011	"PSE"	1.215e+10	3128.1082	3882986	2000	188	1994	2022	29		1364069	2.11e+08	229112.9	739191090	3386678082	2.45e-07	2.45e-07	2.58e-07	.9494494
2012	"PSE"	1.289e+10	3237.9163	3979998	2000	188	1994	2022	29		1228279	1.54e+08	392819.5	769441202	3437647013	2.37e-07	2.37e-07	2.51e-07	.9414392
2013	"PSE"	1.349e+10	3309.6311	4076708	2000	188	1994	2022	29		1490153	2.05e+08	50968.78	895687019	3918497163	2.30e-07	2.30e-07	2.45e-07	.9391089
2014	"PSE"	1.347e+10	3227.8494	4173398	2000	188	1994	2022	29		3416468	2.11e+08	658494.8	920921774	4253124343	2.31e-07	2.31e-07	2.40e-07	.9629441
2015	"PSE"	1.397e+10	3272.1543	4270092	2000	188	1994	2022	29		4853551	1.06e+08	419306.3	934250271	3570765071	2.42e-07	2.42e-07	2.34e-07	1.033787
2016	"PSE"	1.521e+10	3483.0991	4367088	2000	188	1994	2022	29		4671714	9.13e+07	2554188	900092316	3666483955	2.31e-07	2.31e-07	2.29e-07	1.00797
2017	"PSE"	1.543e+10	3462.98	4454805	2000	188	1994	2022	29		6544900	1.16e+08	3430530	1021992185	3848632777	2.17e-07	2.17e-07	2.24e-07	.966378
2018	"PSE"	1.562e+10	3417.7944	4569087	2000	188	1994	2022	29		7571586	1.32e+08	652884.5	1110450756	4099946810	2.07e-07	2.07e-07	2.19e-07	.9437811
2019	"PSE"	1.583e+10	3378.4346	4685306	2000	188	1994	2022	29		7943917	9.47e+07	3324478	1052192784	4122934533	2.03e-07	2.03e-07	2.13e-07	.9532663
2020	"PSE"	1.404e+10	2922.468	4803269	2000	188	1994	2022	29		3.17e+07	1.03e+08	2.84e+07	1060746061	3880734597	1.97e-07	1.97e-07	2.08e-07	.9461347
2021	"PSE"	1.502e+10	3051.4861	4922749	2000	188	1994	2022	29							1.60e-07	1.60e-07	2.03e-07	.7860345
2022	"PSE"	1.561e+10	3095.4998	5043612	2000	188	1994	2022	29							1.46e-07	1.46e-07	1.98e-07	.7355649
1962	"PYF"			89208	1976	189	1965	2021	57		0	0	0	14999707	114753	.0000673	.0000673	.0000112	6.003165
1963	"PYF"			91963	1976	189	1965	2021	57							.0000653	.0000653	.0000109	6.003165
1964	"PYF"			95192	1976	189	1965	2021	57		981.3076	613358.3	981.3076	5078991	21788441	.0000629	.0000629	.0000105	5.984227
1965	"PYF"	2.165e+09	21944.178	98674	1976	189	1965	2021	57		4215953	1097467	4215953	14635154	44185656	.0000586	.0000586	.0000101	5.783536
1966	"PYF"	2.373e+09	23197.693	102281	1976	189	1965	2021	57		5488037	422211.6	5488037	14538743	38504551	.0000557	.0000557	9.78e-06	5.696697
1967	"PYF"	2.260e+09	21324.004	105995	1976	189	1965	2021	57		5187655	369984.7	5187655	9162178	40903654	.0000531	.0000531	9.43e-06	5.62908
1968	"PYF"	2.598e+09	23651.664	109832	1976	189	1965	2021	57		6480356	441501.6	6478120	10504926	52417222	.0000499	.0000499	9.10e-06	5.482659
1969	"PYF"	2.528e+09	22213.268	113803	1976	189	1965	2021	57		2306137	370541.8	2306137	7033360	49111085	.0000459	.0000459	8.79e-06	5.225895
1970	"PYF"	2.569e+09	21791.814	117891	1976	189	1965	2021	57		5818.545	501406.9	5007.577	4674885	55905657	.0000434	.0000434	8.48e-06	5.113207
1971	"PYF"	2.877e+09	23564.449	122108	1976	189	1965	2021	57		82976	344739.6	82976	2577345	54027766	.0000402	.0000402	8.19e-06	4.914508
1972	"PYF"	2.742e+09	21685.721	126457	1976	189	1965	2021	57		4738.386	541631.4	4738.386	3079732	67555682	.0000365	.0000365	7.91e-06	4.615572
1973	"PYF"	2.956e+09	22587.209	130883	1976	189	1965	2021	57		120431.4	2039466	120431.4	5792101	129336328	.0000306	.0000306	7.64e-06	4.00211
1974	"PYF"	3.488e+09	25773.691	135349	1976	189	1965	2021	57		5815.225	3650973	3355.087	8856984	171618268	.0000245	.0000245	7.39e-06	3.310646
1975	"PYF"	3.317e+09	23724.123	139833	1976	189	1965	2021	57		134.6985	4817291	0	7159705	174419452	.0000227	.0000227	7.15e-06	3.177554
1976	"PYF"	3.590e+09	24866.049	144356	1976	189	1965	2021	57		163919.8	3609041	163919.8	7615785	180196533	.000021	.000021	6.93e-06	3.0352
1977	"PYF"	3.664e+09	24590.725	149007	1976	189	1965	2021	57		204513	2506711	204513	7551780	200672631	.0000192	.0000192	6.71e-06	2.865559
1978	"PYF"	4.027e+09	26190.592	153745	1976	189	1965	2021	57		253592.4	3232337	207745.4	12100809	256086216	.000017	.000017	6.50e-06	2.609354
1979	"PYF"	4.185e+09	26391.76	158563	1976	189	1965	2021	57		1.00e+07	4346477	1.00e+07	32011380	301089679	.0000143	.0000143	6.31e-06	2.27458
1980	"PYF"	4.205e+09	25704.645	163591	1976	189	1965	2021	57		41969.13	5692953	0	21281359	377936575	.0000124	.0000124	6.11e-06	2.022388
1981	"PYF"	4.316e+09	25556.658	168892	1976	189	1965	2021	57		151459.4	4338437	85191.11	18601144	347821219	.0000114	.0000114	5.92e-06	1.92004
1982	"PYF"	4.390e+09	25178.135	174343	1976	189	1965	2021	57		9664.422	4772841	5740.17	14615814	345692680	.0000108	.0000108	5.74e-06	1.887562
1983	"PYF"	4.496e+09	25110.563	179042	1976	189	1965	2021	57		29178.57	3817907	25388.03	18210309	360290177	.0000104	.0000104	5.59e-06	1.85435
1984	"PYF"	4.602e+09	25127.279	183146	1976	189	1965	2021	57		6477.464	1528935	0	20264183	276125497	.00001	.00001	5.46e-06	1.83285
1985	"PYF"	4.548e+09	24246.348	187578	1976	189	1965	2021	57		211139	1661710	168440.2	18415225	316777891	9.76e-06	9.76e-06	5.33e-06	1.831081
1986	"PYF"	5.164e+09	26869.686	192196	1976	189	1965	2021	57		122095.9	3730672	8877.894	17126199	379021378	9.90e-06	9.90e-06	5.20e-06	1.902708
1987	"PYF"	5.230e+09	26566.746	196856	1976	189	1965	2021	57		88925.86	3620316	0	23480924	520792936	9.25e-06	9.25e-06	5.08e-06	1.820537
1988	"PYF"	5.042e+09	24990.686	201740	1976	189	1965	2021	57		152883	5343406	52777.63	54691860	561015707	8.63e-06	8.63e-06	4.96e-06	1.740367
1989	"PYF"	5.150e+09	24932.896	206571	1976	189	1965	2021	57		57941.6	2758920	49772.04	57441351	515262028	8.13e-06	8.13e-06	4.84e-06	1.678761
1990	"PYF"	5.157e+09	24430.939	211089	1976	189	1965	2021	57		103059.9	3739544	8120.222	64260255	639556605	7.57e-06	7.57e-06	4.74e-06	1.598147
1991	"PYF"	5.346e+09	24812.119	215444	1976	189	1965	2021	57		2053780	8924426	1287882	58878235	601897009	7.60e-06	7.60e-06	4.64e-06	1.636756
1992	"PYF"	5.268e+09	23985.482	219621	1976	189	1965	2021	57		64456.42	5517948	0	51120757	620571899	7.34e-06	7.34e-06	4.55e-06	1.613095
1993	"PYF"	5.199e+09	23241.09	223714	1976	189	1965	2021	57		18995.47	3924702	0	68046582	622540707	7.15e-06	7.15e-06	4.47e-06	1.599494
1994	"PYF"	5.113e+09	22455.527	227682	1976	189	1965	2021	57		338284.5	3549093	22350.59	106775211	602252774	6.83e-06	6.83e-06	4.39e-06	1.556194
1995	"PYF"	5.093e+09	22004.408	231446	1976	189	1965	2021	57		395360.6	3631815	0	98794390	666689627	6.52e-06	6.52e-06	4.32e-06	1.509149
1996	"PYF"	5.059e+09	21509.445	235189	1976	189	1965	2021	57		14009.01	4941438	0	179274335	754957218	6.25e-06	6.25e-06	4.25e-06	1.469404
1997	"PYF"	5.053e+09	21137.285	239036	1976	189	1965	2021	57		902241.6	4760837	0	190402155	759129583	6.26e-06	6.26e-06	4.18e-06	1.496057
1998	"PYF"	5.140e+09	21163.166	242882	1976	189	1965	2021	57		79397.47	5504421	69157.32	175643788	809587983	6.36e-06	6.36e-06	4.12e-06	1.544788
1999	"PYF"	5.237e+09	21219.135	246821	1976	189	1965	2021	57		125477.6	6090262	20920.82	219388860	769937583	6.01e-06	6.01e-06	4.05e-06	1.484351
